00000134,07.82,085.33,21.01,30
00000135,08.73,081.69,23.41,22
00000136,08.27,082.62,27.77,29
00000137,09.18,084.11,28.31,22
00000138,09.99,085.55,27.22,27
00000139,09.04,083.16,29.10,23
00000140,08.94,088.71,21.24,24
00000141,09.78,086.36,25.25,23
00000142,07.48,081.73,25.18,20
00000143,07.13,089.38,22.33,22
00000144,09.11,088.64,26.91,29
00000145,08.63,089.93,24.03,21
00000146,09.05,082.38,25.27,27
00000147,07.89,083.84,20.08,29
00000148,07.91,088.65,24.31,22
00000149,07.52,088.08,24.33,28
00000150,08.89,081.73,26.79,25
00000151,07.73,084.95,21.30,21
00000152,09.36,080.92,29.86,26
00000153,09.49,087.73,23.75,27
00000154,08.21,085.17,26.71,24
00000155,08.94,088.54,22.10,23
00000156,08.48,081.39,29.56,21
00000157,07.76,088.25,29.49,21
00000158,09.89,084.10,23.91,20
00000159,07.04,084.06,26.54,29
00000160,09.37,083.32,29.29,21
00000161,09.99,085.09,21.46,23
00000162,09.39,084.41,21.39,21
00000163,08.74,088.10,25.75,23
00000164,09.87,089.83,21.05,28
00000165,08.15,080.05,21.95,26
00000166,08.05,084.55,24.13,27
00000167,07.22,089.27,29.37,25
00000168,09.29,084.24,23.32,29
00000169,07.24,088.84,27.19,22
00000170,07.59,089.79,24.22,21
00000171,09.62,084.93,25.45,25
00000172,08.09,082.52,26.85,24
00000173,09.90,086.95,25.95,23
00000174,08.45,085.91,21.55,23
00000175,09.83,085.38,28.95,20
00000176,07.24,080.04,23.78,23
00000177,08.72,083.33,21.09,21
00000178,09.14,085.63,21.24,23
00000179,08.80,089.66,27.23,28
00000180,08.55,088.19,24.70,29
00000181,09.53,086.55,27.19,22
00000182,08.89,080.14,21.94,25
00000183,07.40,083.84,22.09,20
00000184,09.40,085.72,24.45,30
00000185,07.42,083.95,27.15,23
00000186,07.43,082.77,27.53,28
00000187,07.32,088.38,26.93,30
00000188,08.51,086.58,24.60,30
00000189,09.71,082.29,29.23,24
00000190,07.87,082.59,22.79,27
00000191,09.09,080.84,29.85,26
00000192,07.39,082.91,29.16,22
00000193,07.89,087.74,24.81,28
00000194,09.16,082.65,23.41,21
00000195,07.09,085.94,25.55,21
00000196,08.47,082.31,26.70,27
00000197,09.54,085.18,22.81,25
00000198,07.32,085.51,23.85,23
00000199,07.51,084.03,28.61,28
00000200,09.14,089.46,24.10,25
00000201,07.29,086.72,27.65,30
00000202,09.31,088.07,25.06,25
00000203,09.16,084.31,24.31,24
00000204,08.04,087.23,27.87,25
00000205,09.28,088.62,27.15,22
00000206,07.37,084.91,25.58,28
00000207,09.10,089.26,29.92,26
00000208,07.67,086.96,21.71,30
00000209,07.03,085.43,28.43,25
00000210,09.80,082.45,23.15,24
00000211,09.55,085.39,21.56,26
00000212,09.36,089.04,27.33,22
00000213,07.48,085.15,23.99,24
00000214,08.34,086.44,23.27,21
00000215,08.19,085.82,29.15,27
00000216,07.94,087.32,23.10,24
00000217,07.26,083.06,22.46,26
00000218,08.97,083.71,22.91,28
00000219,08.02,082.87,21.14,25
00000220,09.49,087.59,23.35,27
00000221,07.47,081.49,27.97,25
00000222,07.30,088.67,29.72,23
00000223,09.36,083.17,28.98,20
00000224,09.26,085.89,22.54,25
00000225,09.66,085.11,28.40,27
00000226,09.57,081.18,28.17,24
00000227,08.45,086.23,22.63,29
00000228,08.97,081.67,27.02,28
00000229,09.69,085.46,28.66,27
00000230,09.97,089.68,28.16,27
00000231,07.80,085.25,20.36,22
00000232,09.26,085.85,22.40,22
00000233,08.89,083.28,23.37,22
00000234,09.30,082.22,24.69,26
00000235,09.33,087.29,22.68,28
00000236,08.07,083.78,23.52,24
00000237,07.66,085.46,22.57,23
00000238,09.20,080.28,24.09,28
00000239,09.35,084.54,21.43,25
00000240,07.50,084.15,28.79,26
00000241,07.07,080.64,25.64,29
00000242,07.69,080.38,24.31,25
00000243,09.14,082.39,25.58,22
00000244,08.91,086.82,24.98,29
00000245,08.85,086.86,25.25,25
00000246,08.82,083.79,21.05,25
00000247,09.73,080.94,28.78,30
00000248,09.09,086.98,22.50,25
00000249,08.24,083.43,24.29,26
00000250,07.97,089.57,21.12,26
00000251,07.55,086.79,20.23,26
00000252,09.96,085.23,26.58,25
00000253,07.33,083.01,26.02,27
00000254,07.62,087.54,25.37,29
00000255,09.38,084.97,26.39,26
00000256,08.55,082.77,25.05,28
00000257,09.36,084.53,28.26,22
00000258,08.54,083.44,29.91,20
00000259,08.22,088.49,29.63,29
00000260,07.65,082.37,21.71,25
00000261,09.95,085.04,23.63,27
00000262,08.42,080.65,26.25,29
00000263,08.14,089.38,23.41,22
00000264,08.43,086.77,20.46,29
00000265,07.72,084.32,27.68,25
00000266,07.41,088.89,26.60,21
00000267,07.40,087.19,20.77,24
00000268,09.88,083.09,25.11,20
00000269,09.51,088.15,20.42,21
00000270,09.99,084.52,20.01,20
00000271,07.61,086.87,27.26,21
00000272,09.66,085.93,20.26,25
00000273,07.04,084.18,20.08,25
00000274,08.74,081.20,23.24,20
00000275,09.46,088.11,28.88,26
00000276,08.69,083.26,23.57,30
00000277,09.77,084.39,29.14,22
00000278,07.38,080.30,25.32,28
00000279,07.51,088.88,25.64,25
00000280,07.23,080.26,26.25,20
00000281,09.22,087.90,24.72,25
00000282,07.80,081.57,21.21,21
00000283,09.68,089.05,29.58,20
00000284,08.76,088.35,28.16,22
00000285,08.91,089.96,25.38,23
00000286,07.83,080.21,25.16,25
00000287,08.39,088.95,21.09,30
00000288,07.96,087.01,26.96,27
00000289,07.79,089.79,24.53,20
00000290,09.35,082.89,23.66,27
00000291,08.59,088.38,29.19,29
00000292,09.47,089.42,29.22,30
00000293,09.76,080.95,20.28,29
00000294,09.99,081.28,29.91,21
00000295,08.69,086.93,23.80,29
00000296,08.93,080.70,25.98,26
00000297,07.00,081.90,24.43,22
00000298,07.28,083.85,23.85,26
00000299,07.12,085.85,28.67,23
00000300,08.25,086.58,21.77,21
00000301,07.93,088.55,27.16,20
00000302,07.02,081.93,29.42,28
00000303,08.80,089.91,27.77,23
00000304,08.03,086.47,28.90,20
00000305,08.25,084.35,21.49,28
00000306,07.19,083.82,22.20,26
00000307,08.70,087.41,26.69,25
00000308,07.45,085.59,21.87,22
00000309,08.73,088.54,26.72,27
00000310,07.58,082.36,24.28,29
00000311,08.11,082.86,25.40,21
00000312,07.92,087.69,25.71,30
00000313,07.42,086.29,26.26,25
00000314,08.15,085.63,29.02,23
00000315,07.34,083.86,24.81,21
00000316,09.24,088.13,28.34,22
00000317,08.53,082.45,28.16,30
00000318,09.39,085.70,29.50,22
00000319,07.62,085.36,27.50,28
00000320,07.34,089.26,23.68,26
00000321,09.37,087.76,28.57,28
00000322,07.94,086.37,22.26,24
00000323,08.76,081.17,23.10,25
00000324,07.32,082.00,25.13,26
00000325,08.52,089.16,26.21,30
00000326,08.64,088.49,26.67,22
00000327,08.58,089.98,21.08,30
00000328,09.21,085.81,24.31,30
00000329,08.69,088.44,24.19,27
00000330,08.57,086.90,24.34,22
00000331,09.49,087.40,25.52,26
00000332,08.92,080.45,26.08,20
00000333,09.33,083.29,29.08,24
00000334,08.18,089.64,26.12,21
00000335,07.38,084.31,25.03,26
00000336,07.07,086.77,20.80,23
00000337,07.86,080.36,21.69,29
00000338,08.58,088.42,21.27,25
00000339,09.35,084.32,26.79,24
00000340,08.44,083.31,25.59,22
00000341,08.92,085.05,23.15,21
00000342,08.18,082.98,20.78,21
00000343,07.60,083.65,29.45,30
00000344,08.63,081.04,21.91,27
00000345,09.39,085.72,21.27,26
00000346,07.13,084.94,22.73,28
00000347,08.70,088.01,22.52,20
00000348,07.71,085.71,28.15,22
00000349,08.71,081.01,23.47,26
00000350,09.91,087.39,25.98,30
00000351,07.35,086.35,25.54,25
00000352,09.76,082.10,26.33,26
00000353,07.01,081.19,23.47,22
00000354,08.15,081.40,28.97,25
00000355,08.30,083.26,20.20,21
00000356,07.47,085.45,28.79,25
00000357,09.32,084.05,29.39,25
00000358,09.17,087.21,20.70,20
00000359,09.65,088.46,23.70,23
00000360,07.18,087.13,23.28,25
00000361,07.21,088.58,29.10,21
00000362,07.48,084.42,21.38,23
00000363,09.64,085.89,20.72,21
00000364,08.57,085.38,26.33,29
00000365,08.68,083.76,25.51,23
00000366,08.96,086.41,23.79,20
00000367,09.16,087.40,22.89,30
00000368,07.11,089.83,25.27,20
00000369,07.48,087.28,24.68,27
00000370,09.19,082.04,28.16,24
00000371,09.37,087.34,26.20,24
00000372,07.97,082.57,28.11,30
00000373,09.22,084.64,29.87,28
00000374,09.04,088.58,23.89,27
00000375,07.55,085.16,27.82,23
00000376,07.52,084.05,21.01,25
00000377,08.66,084.26,20.39,27
00000378,08.58,080.44,24.15,20
00000379,08.26,085.99,22.84,23
00000380,07.98,083.65,27.56,25
00000381,07.59,088.01,27.96,26
00000382,09.85,087.82,21.85,23
00000383,07.97,086.00,23.11,24
00000384,08.88,080.03,29.68,29
00000385,08.12,080.16,27.68,24
00000386,07.62,086.45,23.42,22
00000387,07.05,083.12,25.65,23
00000388,09.55,088.65,22.46,24
00000389,09.54,084.44,24.89,27
00000390,07.94,084.69,23.38,30
00000391,08.11,083.82,22.47,23
00000392,07.64,084.77,23.27,23
00000393,09.83,087.97,28.96,23
00000394,09.36,087.14,21.04,26
00000395,09.59,082.21,29.95,27
00000396,07.12,081.60,28.36,25
00000397,08.87,086.13,20.20,26
00000398,07.43,083.49,25.26,21
00000399,08.60,081.32,26.19,21
00000400,07.08,086.29,20.53,28
00000401,08.59,083.18,25.22,22
00000402,08.07,081.23,22.11,20
00000403,07.96,084.24,23.54,21
00000404,08.18,089.42,28.57,28
00000405,08.42,086.36,21.25,23
00000406,08.90,080.17,23.72,22
00000407,08.10,084.11,24.89,22
00000408,07.63,087.39,27.53,23
00000409,08.07,084.54,26.96,22
00000410,08.33,083.29,29.66,29
00000411,09.62,083.56,20.22,23
00000412,07.48,086.78,25.86,29
00000413,07.40,085.87,24.33,22
00000414,08.97,089.95,29.95,23
00000415,08.89,084.25,20.36,22
00000416,08.77,086.26,21.01,28
00000417,08.90,080.40,21.79,24
00000418,08.90,089.21,21.20,23
00000419,07.16,086.69,26.70,25
00000420,09.48,087.62,28.51,29
00000421,09.46,084.99,21.66,28
00000422,07.57,083.20,20.80,21
00000423,07.49,081.90,26.69,27
00000424,09.11,088.67,26.66,25
00000425,08.91,086.99,20.25,24
00000426,08.44,084.63,24.47,29
00000427,08.55,089.03,26.10,29
00000428,07.82,081.65,24.13,23
00000429,08.08,087.06,26.96,21
00000430,09.90,084.08,26.32,30
00000431,07.65,082.96,20.18,27
00000432,08.51,088.64,27.23,21
00000433,08.73,084.00,23.61,30
00000434,09.56,083.76,27.03,29
00000435,08.47,080.32,27.76,22
00000436,09.06,086.72,22.39,24
00000437,09.14,081.98,26.46,22
00000438,09.86,085.89,25.14,23
00000439,09.42,085.10,25.23,22
00000440,08.26,080.37,25.53,30
00000441,08.37,080.28,23.84,28
00000442,07.92,082.54,21.67,29
00000443,08.25,088.30,26.51,23
00000444,08.47,089.81,24.93,21
00000445,09.99,084.02,23.65,26
00000446,09.61,080.79,23.15,22
00000447,08.34,083.16,28.34,21
00000448,09.35,085.88,22.26,23
00000449,09.44,084.95,25.22,24
00000450,08.94,086.73,28.09,27
00000451,07.46,086.25,26.20,30
00000452,08.51,080.80,25.43,29
00000453,08.37,088.82,20.94,21
00000454,09.03,083.86,28.55,24
00000455,08.57,088.44,21.58,26
00000456,07.27,084.98,28.92,29
00000457,09.33,080.93,27.82,27
00000458,09.35,086.59,23.92,22
00000459,07.68,085.88,25.30,20
00000460,07.39,089.01,22.64,30
00000461,07.08,080.77,24.46,26
00000462,09.94,086.08,26.61,24
00000463,07.73,080.08,24.68,30
00000464,09.43,080.22,26.90,24
00000465,09.07,083.60,25.56,27
00000466,09.69,080.04,21.50,23
00000467,09.88,083.17,27.79,20
00000468,07.98,088.20,25.57,30
00000469,09.21,085.36,26.74,28
00000470,08.27,086.82,29.13,20
00000471,07.47,088.10,24.71,22
00000472,08.94,089.09,25.66,22
00000473,09.99,081.30,20.96,25
00000474,08.30,085.25,21.23,22
00000475,07.07,084.69,20.82,22
00000476,08.88,086.82,23.27,21
00000477,07.82,083.75,27.33,24
00000478,09.11,086.09,27.10,26
00000479,07.85,085.96,26.17,27
00000480,09.83,085.84,20.82,22
00000481,09.09,083.62,21.20,28
00000482,09.81,086.54,28.60,29
00000483,09.68,083.05,27.37,22
00000484,08.58,087.43,28.09,20
00000485,09.64,089.21,27.36,28
00000486,09.32,085.35,20.50,29
00000487,07.34,081.18,28.90,23
00000488,07.94,088.39,27.65,29
00000489,08.34,083.21,20.21,30
00000490,09.04,086.57,23.82,21
00000491,07.06,085.16,24.93,20
00000492,08.41,089.33,27.68,23
00000493,09.34,088.42,29.39,21
00000494,08.55,089.54,20.26,28
00000495,07.59,082.06,22.32,27
00000496,09.39,087.27,23.28,20
00000497,09.96,084.41,25.64,29
00000498,09.73,085.56,27.82,27
00000499,08.98,084.14,26.63,21
00000500,08.46,083.94,21.39,28
00000501,07.04,084.95,26.23,25
00000502,07.67,089.62,21.77,29
00000503,09.49,080.48,22.43,22
00000504,08.71,089.22,20.71,20
00000505,08.73,080.36,22.63,30
00000506,07.60,084.14,25.68,26
00000507,08.91,088.60,22.64,21
00000508,08.94,082.61,25.27,26
00000509,08.56,085.16,20.18,28
00000510,08.65,088.71,29.70,27
00000511,09.97,086.28,26.60,24
00000512,07.98,085.19,21.39,20
00000513,07.03,085.39,26.06,21
00000514,07.26,082.86,25.83,30
00000515,09.45,087.50,26.57,26
00000516,08.36,086.10,24.23,23
00000517,09.20,083.18,25.18,24
00000518,07.54,088.23,20.10,24
00000519,09.22,087.24,23.16,28
00000520,07.59,080.49,29.83,22
00000521,08.44,088.09,26.02,21
00000522,09.61,080.43,25.58,21
00000523,08.36,088.85,23.98,24
00000524,08.49,085.77,20.66,20
00000525,09.34,080.69,26.25,25
00000526,08.83,087.69,28.36,22
00000527,08.10,083.53,26.32,27
00000528,08.94,082.86,26.46,20
00000529,08.35,087.86,29.38,28
00000530,09.29,087.09,23.69,26
00000531,08.08,082.21,22.28,30
00000532,09.81,084.15,20.71,22
00000533,07.62,089.91,21.22,29
00000534,08.66,087.54,24.50,23
00000535,07.20,083.66,29.27,27
00000536,09.45,088.81,23.77,30
00000537,08.29,085.57,26.28,30
00000538,09.15,088.29,23.24,25
00000539,08.96,083.50,22.94,20
00000540,07.46,082.18,25.97,22
00000541,08.02,087.26,28.04,21
00000542,07.82,090.00,29.77,26
00000543,08.74,085.59,29.24,27
00000544,08.29,080.83,29.43,22
00000545,09.12,081.94,22.63,21
00000546,10.00,089.58,20.03,26
00000547,08.63,085.68,21.43,28
00000548,09.77,088.09,23.66,23
00000549,08.38,086.03,24.23,26
00000550,07.34,083.13,20.95,22
00000551,09.50,087.27,29.20,30
00000552,09.67,085.65,29.97,27
00000553,08.72,084.17,24.67,30
00000554,07.77,087.21,21.59,26
00000555,08.90,080.01,21.38,26
00000556,07.81,088.58,22.01,23
00000557,09.90,085.98,21.80,22
00000558,08.47,083.69,25.69,20
00000559,09.21,080.19,24.27,25
00000560,09.47,086.55,25.97,20
00000561,07.18,085.24,27.09,21
00000562,09.72,082.47,23.49,23
00000563,08.72,084.61,27.82,26
00000564,09.87,085.47,22.68,28
00000565,09.04,085.18,21.40,23
00000566,09.72,086.13,23.72,25
00000567,07.25,081.21,24.73,23
00000568,07.32,082.19,25.80,27
00000569,07.27,084.36,28.02,20
00000570,09.87,084.58,28.07,23
00000571,08.57,081.16,24.78,29
00000572,07.09,083.25,25.18,21
00000573,09.98,088.85,22.82,30
00000574,09.67,082.76,20.18,29
00000575,07.18,086.06,22.60,25
00000576,09.90,081.61,24.77,26
00000577,08.74,085.28,21.03,29
00000578,08.21,080.39,25.48,22
00000579,09.46,084.17,28.05,20
00000580,08.21,082.94,27.15,25
00000581,09.47,085.89,26.26,26
00000582,07.24,084.26,23.68,21
00000583,08.76,082.81,26.32,30
00000584,09.20,086.10,25.87,21
00000585,09.61,087.98,23.22,23
00000586,07.79,085.86,21.08,21
00000587,09.53,084.91,26.58,25
00000588,09.80,085.33,28.27,20
00000589,09.16,089.12,25.07,21
00000590,07.46,081.94,27.27,24
00000591,08.10,089.18,27.16,22
00000592,07.33,087.43,21.10,24
00000593,07.73,083.43,20.10,28
00000594,07.44,088.61,23.46,25
00000595,08.70,089.33,28.15,29
00000596,07.13,089.90,22.86,21
00000597,07.18,080.67,28.50,30
00000598,08.31,083.48,20.29,28
00000599,08.07,085.26,20.06,23
00000600,09.58,081.33,21.46,27
00000601,09.28,087.62,26.16,30
00000602,08.78,083.78,25.58,22
00000603,09.10,082.88,24.79,28
00000604,08.41,087.35,21.21,26
00000605,09.52,083.08,26.27,26
00000606,09.19,080.47,29.65,23
00000607,07.20,083.23,23.70,20
00000608,07.65,084.81,28.28,26
00000609,09.52,088.69,21.77,29
00000610,08.51,087.32,25.01,28
00000611,08.36,087.36,28.61,28
00000612,09.59,085.68,29.49,30
00000613,07.92,082.11,29.16,24
00000614,07.29,088.60,23.49,20
00000615,09.18,081.72,20.54,28
00000616,09.12,083.05,24.04,22
00000617,08.62,084.05,24.92,24
00000618,08.60,084.84,21.52,29
00000619,08.93,086.40,20.79,30
00000620,09.76,089.88,23.39,21
00000621,09.20,088.29,28.96,21
00000622,09.11,085.01,25.91,22
00000623,09.33,089.17,22.49,21
00000624,09.30,081.16,22.22,28
00000625,07.02,086.95,25.28,28
00000626,08.65,086.28,21.28,25
00000627,08.78,082.86,24.45,29
00000628,09.73,080.78,20.92,23
00000629,09.80,081.15,23.07,25
00000630,08.31,089.89,22.39,24
00000631,07.04,083.49,25.14,21
00000632,09.85,088.04,28.31,20
00000633,09.31,080.82,20.81,30
00000634,07.68,085.38,29.47,28
00000635,08.91,082.61,25.01,21
00000636,07.88,080.16,29.97,30
00000637,09.52,083.06,21.99,23
00000638,09.46,088.20,20.98,26
00000639,08.95,086.90,22.98,24
00000640,09.10,081.34,24.56,22
00000641,07.23,083.62,27.91,23
00000642,07.45,080.94,22.69,21
00000643,07.19,089.75,21.74,20
00000644,08.39,084.27,27.39,27
00000645,07.00,083.16,21.57,21
00000646,09.54,085.85,21.96,22
00000647,08.54,080.16,23.77,20
00000648,08.20,086.43,25.75,28
00000649,09.08,085.06,25.48,22
00000650,09.40,080.42,28.91,24
00000651,08.36,082.19,21.12,27
00000652,09.82,087.85,23.24,21
00000653,09.01,084.06,26.72,22
00000654,07.16,086.94,29.35,28
00000655,08.23,087.36,20.08,26
00000656,07.93,086.76,27.66,21
00000657,08.29,084.96,27.01,20
00000658,08.34,087.51,21.81,26
00000659,09.19,080.48,25.79,21
00000660,09.56,088.97,24.21,23
00000661,09.36,088.08,28.95,28
00000662,08.63,084.38,20.76,22
00000663,09.16,086.14,25.69,22
00000664,07.50,085.46,26.95,30
00000665,09.44,082.92,27.22,25
00000666,08.83,085.67,20.32,27
00000667,07.46,081.67,22.16,29
00000668,09.24,086.21,25.01,26
00000669,07.09,087.06,26.73,21
00000670,08.71,085.85,22.54,23
00000671,07.84,085.15,24.22,22
00000672,09.63,087.15,21.06,29
00000673,07.02,086.38,28.70,30
00000674,09.09,088.66,26.78,23
00000675,08.16,085.05,20.38,29
00000676,09.81,084.11,24.47,24
00000677,07.39,089.13,23.71,24
00000678,09.06,087.97,22.89,23
00000679,07.01,084.85,28.39,28
00000680,08.09,084.52,22.25,30
00000681,09.11,085.55,27.49,23
00000682,08.01,081.79,26.70,28
00000683,08.98,086.14,27.46,20
00000684,09.78,080.77,21.91,21
00000685,09.49,084.20,29.07,26
00000686,08.76,089.87,29.62,25
00000687,08.08,080.18,28.55,29
00000688,09.00,087.97,29.88,20
00000689,07.53,080.11,20.72,23
00000690,09.85,087.26,21.44,25
00000691,08.85,080.73,28.39,30
00000692,08.95,083.31,27.89,28
00000693,09.07,088.26,20.29,27
00000694,09.41,080.66,20.80,22
00000695,09.21,086.98,28.86,20
00000696,07.10,082.63,20.46,25
00000697,08.91,089.98,28.55,26
00000698,09.24,082.72,27.01,21
00000699,09.92,085.12,24.90,30
00000700,07.86,080.50,28.75,27
00000701,07.25,084.07,25.27,29
00000702,08.02,084.38,26.96,29
00000703,08.64,080.17,23.02,22
00000704,09.79,080.55,23.38,22
00000705,09.39,088.03,22.27,20
00000706,08.38,084.10,24.77,28
00000707,07.17,084.13,28.14,28
00000708,08.27,086.22,22.01,21
00000709,08.95,083.98,21.70,24
00000710,07.30,088.22,23.77,22
00000711,08.62,088.50,24.79,24
00000712,08.52,087.57,27.57,30
00000713,07.31,089.86,21.01,29
00000714,09.48,083.41,21.17,27
00000715,07.39,080.10,21.90,30
00000716,09.33,087.27,29.88,24
00000717,07.91,083.33,28.57,30
00000718,07.14,080.39,22.41,21
00000719,08.72,087.05,21.62,20
00000720,09.47,088.05,27.86,28
00000721,08.15,085.20,20.05,22
00000722,07.29,084.67,21.56,26
00000723,07.06,084.88,20.68,26
00000724,08.65,086.59,21.20,28
00000725,07.82,086.90,23.63,20
00000726,07.29,082.21,21.94,30
00000727,09.06,089.01,22.99,21
00000728,09.97,080.94,29.83,30
00000729,08.28,083.72,28.29,28
00000730,08.62,080.94,25.34,28
00000731,07.11,088.35,22.74,30
00000732,09.20,085.10,28.55,23
00000733,07.81,080.32,22.71,28
00000734,08.06,082.41,21.09,26
00000735,08.05,082.52,27.36,23
00000736,08.06,088.72,24.33,30
00000737,09.41,081.58,26.16,27
00000738,07.13,081.05,29.49,24
00000739,08.28,080.22,28.55,22
00000740,07.02,084.60,24.89,23
00000741,07.68,084.40,28.48,24
00000742,08.37,084.88,23.93,29
00000743,08.27,086.13,25.06,22
00000744,09.36,083.56,26.42,28
00000745,07.54,080.94,26.10,21
00000746,07.85,086.56,21.80,29
00000747,09.01,086.17,25.02,23
00000748,09.30,083.69,22.37,25
00000749,07.73,087.11,23.82,28
00000750,08.40,083.41,21.28,27
00000751,09.91,080.40,20.23,27
00000752,09.36,089.55,21.72,24
00000753,09.50,086.17,21.68,26
00000754,08.54,088.39,26.79,24
00000755,09.34,081.24,28.69,30
00000756,08.14,083.34,28.48,26
00000757,09.50,084.36,26.49,25
00000758,09.91,088.84,21.88,25
00000759,07.72,082.28,22.55,22
00000760,07.97,086.71,22.40,26
00000761,08.80,089.26,27.33,20
00000762,07.38,082.76,29.88,25
00000763,08.09,081.46,20.69,22
00000764,08.44,089.69,22.84,22
00000765,07.89,083.01,26.36,30
00000766,09.36,085.48,28.39,22
00000767,09.11,085.75,28.18,29
00000768,08.60,087.85,28.74,25
00000769,08.37,087.80,25.12,29
00000770,09.53,081.33,20.51,20
00000771,07.53,088.41,26.20,27
00000772,07.58,086.47,28.60,27
00000773,09.77,085.21,27.48,28
00000774,09.01,087.77,21.56,30
00000775,08.46,083.26,29.92,29
00000776,09.20,086.77,24.37,20
